Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
124,Libya,,,,,,,,
125,Liechtenstein,,,,,,,,
126,Lithuania,,,,,,,,
256,Luxembourg,,,,,,,,
129,Madagascar,,,,,,,,
130,Malawi,,,,,,,,
131,Malaysia,,,,,,,,
133,Mali,,,,,,,,
134,Malta,,,,,,,,
135,Martinique,,,,,,,,
136,Mauritania,,,,,,,,
137,Mauritius,,,,,,,,
138,Mexico,,,,,,,,
145,Micronesia (Federated States of),,,,,,,,
141,Mongolia,,,,,,,,
273,Montenegro,,,,,,,,
142,Montserrat,,,,,,,,
143,Morocco,,,,,,,,
144,Mozambique,,,,,,,,
28,Myanmar,,,,,,,,
147,Namibia,,,,,,,,
148,Nauru,,,,,,,,
149,Nepal,,,,,,,,
150,Netherlands,,,,,,,,
151,Netherlands Antilles (former),,,,,,,,
153,New Caledonia,,,,,,,,
156,New Zealand,,,,,,,,
157,Nicaragua,,,,,,,,
158,Niger,,,,,,,,
159,Nigeria,,,,,,,,
160,Niue,,,,,,,,
161,Norfolk Island,,,,,,,,
154,North Macedonia,,,,,,,,
162,Norway,,,,,,,,
221,Oman,,,,,,,,
164,Pacific Islands Trust Territory,,,,,,,,
165,Pakistan,,,,,,,,
299,Palestine,,,,,,,,
166,Panama,,,,,,,,
168,Papua New Guinea,,,,,,,,
169,Paraguay,,,,,,,,
170,Peru,,,,,,,,
171,Philippines,,,,,,,,
173,Poland,,,,,,,,
174,Portugal,,,,,,,,
177,Puerto Rico,,,,,,,,
179,Qatar,,,,,,,,
117,Republic of Korea,,,,,,,,
146,Republic of Moldova,,,,,,,,
182,Réunion,,,,,,,,
183,Romania,,,,,,,,
185,Russian Federation,,,,,,,,
184,Rwanda,,,,,,,,
187,"Saint Helena, Ascension and Tristan da Cunha",,,,,,,,
188,Saint Kitts and Nevis,,,,,,,,
189,Saint Lucia,,,,,,,,
190,Saint Pierre and Miquelon,,,,,,,,
191,Saint Vincent and the Grenadines,,,,,,,,
244,Samoa,,,,,,,,
193,Sao Tome and Principe,,,,,,,,
194,Saudi Arabia,,,,,,,,
195,Senegal,,,,,,,,
272,Serbia,,,,,,,,
186,Serbia and Montenegro,,,,,,,,
196,Seychelles,,,,,,,,
197,Sierra Leone,,,,,,,,
200,Singapore,,,,,,,,
199,Slovakia,,,,,,,,
198,Slovenia,,,,,,,,
25,Solomon Islands,,,,,,,,
201,Somalia,,,,,,,,
202,South Africa,,,,,,,,
277,South Sudan,,,,,,,,
203,Spain,,,,,,,,
38,Sri Lanka,,,,,,,,
276,Sudan,,,,,,,,
206,Sudan (former),,,,,,,,
207,Suriname,,,,,,,,
210,Sweden,,,,,,,,
211,Switzerland,,,,,,,,
212,Syrian Arab Republic,,,,,,,,
208,Tajikistan,,,,,,,,
216,Thailand,,,,,,,,
176,Timor-Leste,,,,,,,,
217,Togo,,,,,,,,
218,Tokelau,,,,,,,,
219,Tonga,,,,,,,,
220,Trinidad and Tobago,,,,,,,,
222,Tunisia,,,,,,,,
223,Turkey,,,,,,,,
213,Turkmenistan,,,,,,,,
227,Tuvalu,,,,,,,,
226,Uganda,,,,,,,,
230,Ukraine,,,,,,,,
225,United Arab Emirates,,,,,,,,
229,United Kingdom,,,,,,,,
215,United Republic of Tanzania,,,,,,,,
231,United States of America,,,,,,,,
240,United States Virgin Islands,,,,,,,,
234,Uruguay,,,,,,,,
228,USSR,,,,,,,,
235,Uzbekistan,,,,,,,,
155,Vanuatu,,,,,,,,
236,Venezuela (Bolivarian Republic of),,,,,,,,
237,Viet Nam,,,,,,,,
243,Wallis and Futuna Islands,,,,,,,,
205,Western Sahara,,,,,,,,
249,Yemen,,,,,,,,
248,Yugoslav SFR,,,,,,,,
251,Zambia,,,,,,,,
181,Zimbabwe,,,,,,,,
5000,World,,,,,,,,
5100,Africa,,,,,,,,
5101,Eastern Africa,,,,,,,,
5102,Middle Africa,,,,,,,,
5103,Northern Africa,,,,,,,,
5104,Southern Africa,,,,,,,,
5105,Western Africa,,,,,,,,
5200,Americas,,,,,,,,
5203,Northern America,,,,,,,,
5204,Central America,,,,,,,,
5206,Caribbean,,,,,,,,
5207,South America,,,,,,,,
5300,Asia,,,,,,,,
5301,Central Asia,,,,,,,,
5302,Eastern Asia,,,,,,,,
5303,Southern Asia,,,,,,,,
5304,South-Eastern Asia,,,,,,,,
5305,Western Asia,,,,,,,,
5400,Europe,,,,,,,,
5401,Eastern Europe,,,,,,,,
5402,Northern Europe,,,,,,,,
5403,Southern Europe,,,,,,,,
5404,Western Europe,,,,,,,,
5500,Oceania,,,,,,,,
5501,Australia and New Zealand,,,,,,,,
5502,Melanesia,,,,,,,,
5503,Micronesia,,,,,,,,
5504,Polynesia,,,,,,,,
5706,European Union,,,,,,,,
5801,Least Developed Countries,,,,,,,,
5802,Land Locked Developing Countries,,,,,,,,
5803,Small Island Developing States,,,,,,,,
5815,Low Income Food Deficit Countries,,,,,,,,
5817,Net Food Importing Developing Countries,,,,,,,,
5848,Annex I countries,,,,,,,,
5849,Non-Annex I countries,,,,,,,,
5873,OECD,,,,,,,,
